Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
17803171,The Tudors: A Very Short Introduction,John Guy,"Guy, John",,"=""0199674728""","=""9780199674725""",4.0,Oxford University Press,Paperback,149,2013,2000,2020/11/25,2020/11/25,,,read,,,,1,0
54019416,Violet Bent Backwards Over the Grass,Lana Del Rey,"Rey, Lana Del",,"=""1982167289""","=""9781982167288""",0,Simon & Schuster,Hardcover,128,2020,2020,,2020/11/23,to-read,to-read (#84),to-read,,,,0,0
50706476,Dearly,Margaret Atwood,"Atwood, Margaret",,"=""006303249X""","=""9780063032491""",0,Ecco,Hardcover,124,2020,2020,,2020/11/23,to-read,to-read (#83),to-read,,,,0,0
55851555,"Clanlands: Whisky, Warfare, and a Scottish Adventure Like No Other",Sam Heughan,"Heughan, Sam","Graham McTavish, Charlotte Reather, Diana Gabaldon","=""""","=""""",0,Hodder & Stoughton Ltd,Hardcover,297,2020,2020,,2020/11/23,to-read,to-read (#82),to-read,,,,0,0
53025903,The Book of Lost Friends,Lisa Wingate,"Wingate, Lisa",,"=""1984819887""","=""9781984819888""",0,Ballantine Books,Hardcover,388,2020,2020,,2020/11/23,to-read,to-read (#81),to-read,,,,0,0
43557477,"The Jane Austen Society (Jane Austen Society, #1)",Natalie Jenner,"Jenner, Natalie",,"=""1250248736""","=""9781250248732""",0,St. Martin's Press,Hardcover,304,2020,2020,,2020/11/23,to-read,to-read (#80),to-read,,,,0,0
28501524,A Room of One's Own and Three Guineas,Virginia Woolf,"Woolf, Virginia",,"=""1784870870""","=""9781784870874""",0,Vintage Classics,Paperback,272,2016,1938,,2020/11/21,currently-reading,currently-reading (#5),currently-reading,,,,1,0
33980210,Les larmes d'Œdipe,Wajdi Mouawad,"Mouawad, Wajdi",,"=""""","=""""",4.0,,Unknown Binding,41,,,2020/11/21,2020/11/20,,,read,,,,1,0
53494147,Vulpea albastră,Sjón,"Sjón, Sjón",Anca Băicoianu,"=""9734681524""","=""9789734681525""",4.0,Polirom,Paperback,164,2020,2003,2020/11/18,2020/11/18,,,read,,,,1,0
53443339,"Troy (Stephen Fry's Great Mythology, #3)",Stephen Fry,"Fry, Stephen",,"=""0241424585""","=""9780241424582""",0,Michael Joseph,Hardcover,414,2020,2020,,2020/11/17,"to-read, wishlist","to-read (#79), wishlist (#2)",to-read,,,,0,0
1393700,Le Loup des steppes,Hermann Hesse,"Hesse, Hermann",Alexandra Cade,"=""2253002933""","=""9782253002932""",0,Le Livre de Poche,Mass Market Paperback,313,2005,1927,,2020/11/10,currently-reading,currently-reading (#4),currently-reading,,,,1,0
17284821,"Littoral (Le Sang des Promesses, #1)",Wajdi Mouawad,"Mouawad, Wajdi",,"=""2742791396""","=""9782742791392""",4.0,Actes Sud,Paperback,189,2011,1999,2020/11/09,2020/11/08,,,read,,,,1,0
18525,Dr. Faustus,Christopher Marlowe,"Marlowe, Christopher",,"=""0486282082""","=""9780486282084""",4.0,Dover Publications,Paperback,64,1994,1588,2020/11/08,2020/11/07,,,read,,,,1,0
760702,Goodbye to Berlin,Christopher Isherwood,"Isherwood, Christopher",,"=""0586047956""","=""9780586047958""",4.0,Triad Panther,Mass Market Paperback,208,1977,1934,2020/11/06,2020/10/31,,,read,,,,1,0
12090,En attendant Godot,Samuel Beckett,"Beckett, Samuel",,"=""2707301485""","=""9782707301482""",4.0,Éditions de Minuit,Paperback,124,1952,1951,2020/10/27,2020/10/26,,,read,,,,1,0
8852,Macbeth,William Shakespeare,"Shakespeare, William","Folger Shakespeare Library, Barbara A. Mowat, Paul Werstine","=""0743477103""","=""9780743477109""",4.0,Simon & Schuster,Mass Market Paperback,249,2013,1623,2020/10/26,2020/02/29,,,read,,,,1,0
332492,Othello,William Shakespeare,"Shakespeare, William",E.A.J. Honigmann,"=""1903436451""","=""9781903436455""",4.0,Arden Shakespeare,Paperback,442,1996,1603,2020/10/26,2020/10/24,,,read,,,,1,0
50358085,The Neil Gaiman Reader: Selected Fiction,Neil Gaiman,"Gaiman, Neil",Marlon James,"=""006303185X""","=""9780063031852""",0,William Morrow,Hardcover,752,2020,2020,,2020/10/24,to-read,to-read (#78),to-read,,,,0,0
16634,The Glass Bead Game,Hermann Hesse,"Hesse, Hermann","Richard Winston, Clara Winston, Theodore Ziolkowski","=""0312278497""","=""9780312278496""",0,Holt Paperbacks,Paperback,558,1998,1943,,2020/10/24,to-read,to-read (#77),to-read,,,,0,0
11352,Sula,Toni Morrison,"Morrison, Toni",,"=""""","=""""",4.0,Vintage Books,Paperback,189,2005,1973,2020/10/24,2020/10/23,,,read,,,,1,0
46248243,La Libraire de la place aux herbes,Eric de Kermel,"Kermel, Eric de",,"=""2290163546""","=""9782290163542""",3.0,J’ai lu,Mass Market Paperback,288,2019,2017,2020/10/23,2020/10/22,,,read,,,,1,0
54339490,Les aérostats,Amélie Nothomb,"Nothomb, Amélie",,"=""222645408X""","=""9782226454089""",3.0,Albin Michel,Paperback,175,2020,2020,2020/10/17,2020/10/17,,,read,,,,1,0
75519,Métaphysique des tubes,Amélie Nothomb,"Nothomb, Amélie",,"=""""","=""""",4.0,Le Livre de Poche,Mass Market Paperback,156,2002,2000,2020/10/17,2020/10/17,,,read,,,,1,0
7336,J.R.R. Tolkien: A Biography,Humphrey Carpenter,"Carpenter, Humphrey",,"=""0618057021""","=""9780618057023""",4.0,William Morrow,Paperback,288,2000,1977,2020/10/17,2020/10/17,,,read,,,,1,0
25622780,Wide Sargasso Sea,Jean Rhys,"Rhys, Jean",Edwidge Danticat,"=""0393352560""","=""9780393352566""",4.0,W. W. Norton & Company,Paperback,176,2016,1966,2020/10/17,2020/10/17,,,read,,,,1,0
14942,Mrs. Dalloway,Virginia Woolf,"Woolf, Virginia",Maureen Howard,"=""0151009988""","=""9780151009985""",5.0,Houghton Mifflin Harcourt,Hardcover,194,2002,1925,2020/09/24,2020/09/24,,,read,,,,1,0
9298727,Doamna Bovary,Gustave Flaubert,"Flaubert, Gustave",Aurelia Ulici,"=""""","=""9789731999395""",5.0, Adevărul Holding,Hardcover,318,2009,1856,2017/04/01,2017/03/31,,,read,,,,1,0
56778,Julius Caesar,William Shakespeare,"Shakespeare, William",Norman Sanders,"=""0140707042""","=""9780140707045""",4.0,Penguin Books,Paperback,251,1967,1599,2020/09/09,2020/09/09,,,read,,,,1,0
36849107,Comparative Literature: A Very Short Introduction,Ben Hutchinson,"Hutchinson, Ben",,"=""0198807279""","=""9780198807278""",4.0,Oxford University Press,Paperback,139,2018,2018,2020/09/07,2020/09/07,,,read,,,,1,0
38647487,Les Semeurs de bonheur,Cécile Pardi,"Pardi, Cécile",,"=""""","=""9791026213246""",3.0,LIBRINOVA,Hardcover,112,2017,,2020/09/02,2020/09/02,,,read,,,,1,0
41824023,Over the Top: A Raw Journey to Self-Love,Jonathan Van Ness,"Ness, Jonathan Van",,"=""0062906402""","=""9780062906403""",5.0,HarperOne,Audible Audio,6,2019,2019,2020/08/31,2020/08/31,,,read,,,,1,0
40174034,Naturally Tan,Tan France,"France, Tan",,"=""1250211077""","=""9781250211071""",4.0,Macmillan Audio,Audio CD,8,2019,2019,2020/08/31,2020/08/31,,,read,,,,1,0
27780371,Poetica,Aristotle,"Aristotle, Aristotle",,"=""6069226682""","=""9786069226681""",4.0,Univers Enciclopedic Gold,Paperback,296,2015,-335,2020/08/31,2020/08/31,,,read,,,,1,0
15997,Paradise Lost,John Milton,"Milton, John",,"=""0140424393""","=""9780140424393""",0,Penguin Classics,Paperback,453,2003,1667,,2020/08/16,to-read,to-read (#76),to-read,,,,0,0
30600,Notre-Dame de Paris,Victor Hugo,"Hugo, Victor",John Sturrock,"=""""","=""""",5.0,Penguin Classics,Paperback,512,1978,1831,2020/08/14,2020/06/28,before-uni,before-uni (#5),read,,,,1,0
21895917,François le Champi,George Sand,"Sand, George",André Fermigier,"=""207036738X""","=""9782070367382""",3.0,Folio,Mass Market Paperback,288,2005,1847,2020/08/11,2020/08/09,,,read,,,,1,0
36156984,Autobiografia lui Charles Darwin. Urmată de fragmente din Călătoria unui naturalist în jurul lumii,Charles Darwin,"Darwin, Charles","Nora Barlow, Ioana Miruna Voiculescu, Andrei Bontaş, Ancuţa Bontaş","=""""","=""""",3.0,Humanitas,Hardcover,312,2017,1887,2020/08/09,2020/07/09,,,read,,,,1,0
656,War and Peace,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude","=""0192833987""","=""9780192833983""",0,Oxford University Press,Paperback,1392,1998,1868,,2017/09/02,"before-uni, to-read","before-uni (#3), to-read (#75)",to-read,,,,0,0
12435593,Tropicul Cancerului,Henry Miller,"Miller, Henry",Antoaneta Ralian,"=""1602570477""","=""9781602570474""",4.0,Editura Univers,Paperback,288,2007,1934,2020/08/04,2020/08/01,,,read,,,,1,0
31133480,A Farewell To Arms (Macmillan Collector's Library),Ernest Hemingway,"Hemingway, Ernest",,"=""1909621412""","=""9781909621411""",4.0,Macmillan Collector's Library,Hardcover,360,2025,1929,2020/07/21,2020/06/28,before-uni,before-uni (#1),read,,,,1,0
34440,Doctor Faustus,Thomas Mann,"Mann, Thomas",John E. Woods,"=""0375701168""","=""9780375701160""",0,Vintage,Paperback,535,1999,1947,,2020/04/14,to-read,to-read (#74),to-read,,,,0,0
17186320,Jocurile Daniei,Anton Holban,"Holban, Anton",,"=""""","=""""",0,,Unknown Binding,,,1971,,2020/05/09,to-read,to-read (#73),to-read,,,,0,0
44049566,Le Père Goriot,Honoré de Balzac,"Balzac, Honoré de",,"=""""","=""""",5.0,Le Livre de Poche,Mass Market Paperback,443,2004,1835,2020/07/09,2020/05/16,,,read,,,,1,0
14743300,Jurnalul unei scriitoare,Virginia Woolf,"Woolf, Virginia",,"=""9735768003""","=""9789735768003""",4.0,Rao,Paperback,448,2005,1953,2020/07/05,2020/06/26,,,read,,,,1,0
28501519,To the Lighthouse,Virginia Woolf,"Woolf, Virginia",,"=""1784870838""","=""9781784870836""",5.0,Penguin,Paperback,256,2016,1927,2020/07/05,2020/07/03,before-uni,before-uni (#6),read,,,,1,0
18521,A Room of One’s Own,Virginia Woolf,"Woolf, Virginia",,"=""""","=""""",0,Penguin Books,Paperback,112,2000,1929,,2020/07/05,to-read,to-read (#72),to-read,,,,0,0
609049,Colour Classics Time Machine,H.G. Wells,"Wells, H.G.",,"=""0141442042""","=""9780141442044""",4.0,Tor Books,Paperback,144,2006,1895,2020/06/29,2019/08/30,,,read,,,,1,0
36232475,Orlando,Virginia Woolf,"Woolf, Virginia",,"=""1509841873""","=""9781509841875""",0,Macmillan Collector's Library,Hardcover,272,2017,1928,,2020/06/28,"to-read, before-uni","to-read (#71), before-uni (#2)",to-read,,,,0,0
10805542,Aventurile lui Sherlock Holmes / Memoriile lui Sherlock Holmes,Arthur Conan Doyle,"Doyle, Arthur Conan",Luiza Ciocșirescu,"=""9731999701""","=""9789731999708""",5.0,Adevarul Holding,,542,2009,1893,2020/06/26,2020/06/26,,,read,,,,1,0
48625611,Oameni normali,Sally Rooney,"Rooney, Sally",Mihaela  Buruiană,"=""""","=""9786064403162""",2.0,Curtea Veche Publishing,Paperback,273,2019,2018,2020/06/03,2020/06/03,,,read,,,,1,0
51007945,"Balada șerpilor și a păsărilor cântătoare (The Hunger Games, #0)",Suzanne Collins,"Collins, Suzanne",Ana-Veronica Mircea,"=""6064307234""","=""9786064307231""",3.0,"Nemira, Armada",Hardcover,544,2020,2020,2020/05/28,2020/05/26,,,read,,,,1,0
20941452,Dulcele bar,J.R. Moehringer,"Moehringer, J.R.",Paul Slayer Grigoriu,"=""6068360482""","=""9786068360485""",5.0,Publica,Paperback,578,2013,2005,2017/04/20,2017/04/18,favorites,favorites (#9),read,,,,1,0
4631,A Moveable Feast,Ernest Hemingway,"Hemingway, Ernest",James Naughton,"=""""","=""""",5.0,Vintage,Paperback,192,2012,1964,,2020/05/16,favorites,favorites (#8),read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0743273567""","=""9780743273565""",5.0,Scribner,Paperback,180,2025,1925,2017/01/22,2017/01/25,favorites,favorites (#7),read,,,,1,0
18512,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",5.0,Del Rey,Mass Market Paperback,404,2003,1955,,2020/05/16,favorites,favorites (#6),read,,,,1,0
15241,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",Peter S. Beagle,"=""0618346260""","=""9780618346264""",5.0,Houghton Mifflin,Paperback,322,1993,1954,,2020/05/16,favorites,favorites (#5),read,,,,1,0
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.","Francis Ledoux, Maria Skibniewska","=""0618346252""","=""9780618346257""",5.0,Houghton Mifflin Harcourt,Paperback,398,2003,1954,,2017/01/25,favorites,favorites (#4),read,,,,1,0
15831425,Hobbitul,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""6066092685""","=""9786066092685""",5.0,RAO,Hardcover,313,2012,1937,,2017/02/09,favorites,favorites (#3),read,,,,2,0
6585455,Orașul cu salcâmi,Mihail Sebastian,"Sebastian, Mihail",,"=""9737230035""","=""""",3.0,Blassco,Paperback,240,2004,1935,2020/05/16,2020/05/16,,,read,,,,1,0
52922530,"Anna K: A Love Story (Anna K, #1)",Jenny    Lee,"Lee, Jenny",,"=""1250236428""","=""9781250236425""",4.0,Flatiron Books,Kindle Edition,383,2020,2020,2020/05/06,2020/04/29,,,read,,,,1,0
27856730,The Duchess of Bloomsbury Street,Helene Hanff,"Hanff, Helene",,"=""006244204X""","=""9780062442048""",5.0,Harper Perennial,Kindle Edition,157,2016,1973,2020/04/30,2020/04/29,,,read,,,,1,0
35959740,Circe,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",3.0,"Little, Brown and Company",Hardcover,393,2018,2018,2020/04/26,2018/04/22,,,read,,,,1,0
30282324,Despre liniştea spiritului. Despre tihnă,Seneca,"Seneca, Seneca","Ioana Costa, Vichi-Eugenia Dumitru, Ştefania Ferchedău","=""""","=""9786069359464""",4.0,Seneca Lucius Annaeus,Paperback,135,2014,60,2020/04/25,2020/04/20,,,read,,,,1,0
15780437,Play It as It Lays,Joan Didion,"Didion, Joan",,"=""0007414994""","=""9780007414994""",4.0,Fourth Estate,Kindle Edition,300,2011,1970,2020/04/18,2020/04/15,,,read,,,,1,0
2926668,Pianul mecanic,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",Sanda Aronescu,"=""973501291X""","=""9789735012915""",0,Humanitas,Paperback,360,2006,1952,,2020/04/13,to-read,to-read (#70),to-read,,,,0,0
40159623,Acid For The Children: A Memoir,Flea,"Flea, Flea",,"=""1472230809""","=""9781472230805""",5.0,Headline,Kindle Edition,384,2018,2019,2020/04/12,2020/04/08,,,read,,,,1,0
13005587,Wild Swans: Three Daughters of China,Jung Chang,"Chang, Jung",,"=""0007379870""","=""9780007379873""",0,Harper Perennial,Kindle Edition,720,2011,1991,,2020/04/08,to-read,to-read (#69),to-read,,,,0,0
52965891,Trei femei,Lisa Taddeo,"Taddeo, Lisa",Carmen-Iulia Bourceanu,"=""6063343288""","=""9786063343285""",0,Litera,Paperback,336,2019,2019,,2019/10/20,to-read,to-read (#36),to-read,,,,0,0
17608710,Atlasul norilor,David  Mitchell,"Mitchell, David",Mihnea Gafiţa,"=""9736895475""","=""9789736895470""",0,Editura Humanitas,Paperback,629,2013,2004,,2020/03/23,currently-reading,currently-reading (#3),currently-reading,,,,1,0
35185204,Povestea fetiței pierdute,Elena Ferrante,"Ferrante, Elena",Cerasela Barbone,"=""6069780558""","=""9786069780558""",4.0,Pandora M,Paperback,469,2017,2014,2020/04/03,2020/04/01,,,read,,,,1,0
36174638,The Song of Achilles,Madeline Miller,"Miller, Madeline",,"=""""","=""""",4.0,Bloomsbury,Paperback,352,2017,2011,2020/04/01,2020/03/30,,,read,,,,1,0
52737765,Istoria secretă,Donna Tartt,"Tartt, Donna",Magda Groza,"=""6063345191""","=""9786063345197""",5.0,Litera,Mass Market Paperback,859,2020,1992,2020/03/30,2020/03/27,,,read,,,,1,0
50032465,Jacques le fataliste (French Edition),Denis Diderot,"Diderot, Denis",,"=""1986656535""","=""9781986656535""",0,CreateSpace Independent Publishing Platform,Paperback,202,2018,1796,,2020/01/07,to-read,to-read (#68),to-read,,,,0,0
20798742,Swann,Marcel Proust,"Proust, Marcel",,"=""""","=""9789731246437""",0,Art,Hardcover,424,2011,1913,,2018/03/13,to-read,to-read (#67),to-read,,,,0,0
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",Jennifer Lee Carrell,"=""0451528824""","=""9780451528827""",5.0,Signet,Mass Market Paperback,320,2003,1908,2020/03/27,2020/03/27,,,read,,,,1,0
18110150,Povestea lui Harap Alb,Ion Creangă,"Creangă, Ion",Iacob Desideriu,"=""""","=""""",3.0,Editura Ion Creangă,Paperback,79,1979,2014,2017/07/26,2017/07/25,,,read,,,,1,0
40862288,Hronicul și cântecul vârstelor,Lucian Blaga,"Blaga, Lucian",,"=""973506040X""","=""9789735060404""",4.0,Humanitas,Paperback,282,1970,1965,2019/12/03,2019/11/28,,,read,,,,1,0
31214221,Jurnal,Tudor Vianu,"Vianu, Tudor",,"=""""","=""""",4.0,Editura pentru literatură,Paperback,328,1961,1961,2020/03/26,2020/03/24,,,read,,,,1,0
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Michael Mason,"=""0142437204""","=""9780142437209""",5.0,Penguin,Paperback,532,2003,1847,2020/03/23,2018/01/13,,,read,,,,1,0
9027550,Pour une nuit d'amour: Suivi de L'Inondation,Émile Zola,"Zola, Émile",Roger Ripoli,"=""2070406059""","=""9782070406050""",0,Éditions Gallimard,Mass Market Paperback,107,2010,,,2018/01/23,to-read,to-read (#16),to-read,,,,0,0
45997933,Shining,Stephen  King,"King, Stephen",Ruxandra Toma,"=""6064305304""","=""9786064305305""",0,Armada,Paperback,544,2019,1977,,2020/03/07,currently-reading,currently-reading (#2),currently-reading,,,,1,0
22628,The Perks of Being a Wallflower,Stephen Chbosky,"Chbosky, Stephen",,"=""""","=""""",4.0,MTV Books/Pocket Books,Hardcover,213,1999,1999,2020/03/07,2020/02/29,,,read,,,,1,0
49082919,Psalmi,Radu Vancu,"Vancu, Radu",,"=""6068577686""","=""9786068577685""",0,Max Blecher,,86,2019,,,2020/03/04,to-read,to-read (#66),to-read,,,,0,0
13335037,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""0062024035""","=""9780062024039""",0,Katherine Tegen Books,Paperback,487,2012,2011,,2020/02/29,,,read,,,,1,0
3876,The Sun Also Rises,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",0,Pan Books,Paperback,189,1957,1926,,2020/02/29,to-read,to-read (#65),to-read,,,,0,0
19380,Candide,Voltaire,"Voltaire, Voltaire","Rockwell Kent, Walter Jerrold, Don Hagen, Sara Gioacchino Corcos","=""0486266893""","=""9780486266893""",0,"Dover Publications, Incorporated",Paperback,129,1991,1759,,2020/02/29,,,read,,,,1,0
6969,Emma,Jane Austen,"Austen, Jane",Fiona Stafford,"=""""","=""""",0,Penguin Books,Paperback,474,2003,1815,,2020/02/29,to-read,to-read (#64),to-read,,,,0,0
22463,The Origin of Species,Charles Darwin,"Darwin, Charles",,"=""""","=""""",0,Castle,Hardcover,703,2004,1859,,2020/02/29,to-read,to-read (#63),to-read,,,,0,0
10959,Sophie’s World,Jostein Gaarder,"Gaarder, Jostein",Paulette Møller,"=""1857993284""","=""9781857993288""",0,Phoenix,Paperback,403,1995,1991,,2020/02/29,to-read,to-read (#62),to-read,,,,0,0
9712,Love in the Time of Cholera,Gabriel García Márquez,"Márquez, Gabriel García","Edith Grossman, Kjell Risvik, Carlos Marrodán Casas","=""140003468X""","=""9781400034680""",0,Vintage International,Paperback,348,2003,1985,,2020/02/29,to-read,to-read (#61),to-read,,,,0,0
168642,In Cold Blood,Truman Capote,"Capote, Truman",,"=""0679745580""","=""9780679745587""",0,Vintage,Paperback,343,1994,1966,,2020/02/29,to-read,to-read (#60),to-read,,,,0,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",0,Scholastic Press,Hardcover,390,2010,2010,,2020/02/29,,,read,,,,1,0
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",0,RANDOM HOUSE TRADE,Hardcover,399,1996,1995,,2020/02/29,,,read,,,,1,0
2156,Persuasion,Jane Austen,"Austen, Jane","Deidre Shauna Lynch, James Kinsley","=""0192802631""","=""9780192802637""",0,Oxford University Press,Paperback,249,2004,1817,,2020/02/29,to-read,to-read (#58),to-read,,,,0,0
119073,The Name of the Rose,Umberto Eco,"Eco, Umberto",William Weaver,"=""0156001314""","=""9780156001311""",0,Houghton Mifflin Harcourt,Paperback,552,1994,1980,,2020/02/29,to-read,to-read (#59),to-read,,,,0,0
39776179,Dune (Dune #1),Frank Herbert,"Herbert, Frank",,"=""0441013597""","=""9780441013593""",0,Ace,Paperback,687,2005,1965,,2020/02/29,,,read,,,,1,0
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0142403881""","=""9780142403884""",0,Puffin Books,Paperback,176,2005,1964,,2020/02/29,,,read,,,,1,0
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",0,Bantam,Mass Market Paperback,835,2005,1996,,2020/02/29,,,read,,,,1,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",0,Scholastic Press,Hardcover,391,2009,2009,,2020/02/29,,,read,,,,1,0
391729,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,"Poe, Edgar Allan",,"=""0553212281""","=""9780553212280""",0,Bantam Classics,Mass Market Paperback,448,1983,1843,,2020/02/29,,,read,,,,1,0
14935,Sense and Sensibility,Jane Austen,"Austen, Jane","Ros Ballaster, Джейн Остин","=""0141439661""","=""9780141439662""",0,Penguin Books,Paperback,409,2003,1811,,2020/02/29,to-read,to-read (#57),to-read,,,,0,0
11870085,The Fault in Our Stars,John  Green,"Green, John",,"=""""","=""""",0,Dutton Books,Hardcover,313,2012,2012,,2020/02/29,,,read,,,,1,0
2623,Great Expectations,Charles Dickens,"Dickens, Charles","Kate Flint, Margaret Cardwell","=""0192833596""","=""9780192833594""",0,Oxford University Press,Paperback,544,1998,1861,,2020/02/29,,,read,,,,1,0
13214,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",Maya Angelou,"Angelou, Maya",,"=""0553279378""","=""9780553279375""",0,Bantam Books,Paperback,289,1993,1969,,2020/02/29,to-read,to-read (#56),to-read,,,,0,0
4934,The Brothers Karamazov,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""0374528373""","=""9780374528379""",0,"Farrar, Straus and Giroux",Paperback,796,2002,1879,,2020/02/29,to-read,to-read (#55),to-read,,,,0,0
3836,Don Quixote,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes","Roberto González Echevarría, John Rutherford","=""""","=""""",0,Penguin Books,Paperback,1023,2003,1605,,2020/02/29,to-read,to-read (#54),to-read,,,,0,0
46787,Uncle Tom’s Cabin,Harriet Beecher Stowe,"Stowe, Harriet Beecher",,"=""""","=""""",0,Wordsworth Classics,Paperback,438,1999,1852,,2020/02/29,to-read,to-read (#53),to-read,,,,0,0
355697,All Quiet on the Western Front,Erich Maria Remarque,"Remarque, Erich Maria",Arthur Wesley Wheen,"=""0449213943""","=""9780449213940""",0,Ballantine Books,Mass Market Paperback,296,1987,1928,,2020/02/29,to-read,to-read (#52),to-read,,,,0,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",0,Arthur A. Levine Books,Hardcover,341,1999,1998,,2020/02/29,,,read,,,,1,0
14891,A Tree Grows in Brooklyn,Betty  Smith,"Smith, Betty",,"=""0061120073""","=""9780061120077""",0,HarperCollins Publishers,Paperback,496,2006,1943,,2020/02/29,to-read,to-read (#51),to-read,,,,0,0
52036,Siddhartha,Hermann Hesse,"Hesse, Hermann",Hilda Rosner,"=""""","=""""",0,Bantam Books,Mass Market Paperback,152,1981,1922,,2020/02/29,to-read,to-read (#50),to-read,,,,0,0
7126,The Count of Monte Cristo,Alexandre Dumas,"Dumas, Alexandre",Robin Buss,"=""0140449264""","=""9780140449266""",0,Penguin Classics,Paperback,1276,2003,1846,,2020/02/29,to-read,to-read (#49),to-read,,,,0,0
1953,A Tale of Two Cities,Charles Dickens,"Dickens, Charles",,"=""0141439602""","=""9780141439600""",0,Penguin Books,Paperback,489,2003,1859,,2020/02/29,to-read,to-read (#48),to-read,,,,0,0
2998,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",,"=""0517189607""","=""9780517189603""",0,Children's Classics,Hardcover,331,1998,1911,,2020/02/29,to-read,to-read (#47),to-read,,,,0,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0,Scholastic Inc,Paperback,652,2006,2005,,2020/02/29,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439139597""","=""9780439139595""",0,Scholastic,Paperback,734,2002,2000,,2020/02/29,,,read,,,,1,0
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, John Bugg, Robert Heindel","=""""","=""""",0,Norton,Paperback,464,2002,1847,,2020/02/29,to-read,to-read (#46),to-read,,,,0,0
24213,Alice’s Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","Martin Gardner, John Tenniel","=""""","=""""",0,Penguin Group (USA),Paperback,239,2000,1871,,2020/02/29,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",0,Scholastic Inc.,Mass Market Paperback,547,2004,1999,,2020/02/29,,,read,,,,1,0
3636,"The Giver (Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",0,Ember,Paperback,208,2006,1993,,2020/02/29,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0,Arthur A. Levine Books,Hardcover,759,2007,2007,,2020/02/29,,,read,,,,1,0
33,"The Lord of the Rings (The Lord of the Rings, #1-3)",J.R.R. Tolkien,"Tolkien, J.R.R.",Alan Lee,"=""0618640150""","=""9780618640157""",0,Houghton Mifflin Harcourt,Paperback,1216,2005,1959,,2020/02/29,,,read,,,,1,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler","=""""","=""""",0,Bantam,Mass Market Paperback,283,1993,1947,,2020/02/29,to-read,to-read (#45),to-read,,,,0,0
