Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
61783854,The Ghost Theatre,Mat Osman,"Osman, Mat",,"=""1419767836""","=""9781419767838""",0,Harry N. Abrams,Hardcover,320,2023,2023,,2024/11/01,"to-read, shelf","to-read (#203), shelf (#15)",to-read,,,,0,0
59808603,The Mountain in the Sea,Ray Nayler,"Nayler, Ray",,"=""0374605955""","=""9780374605957""",0,MCD,Hardcover,456,2022,2022,,2024/11/01,"to-read, shelf","to-read (#202), shelf (#13)",to-read,,,,0,0
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0965341984""","=""9780965341981""",0,Knopf,Paperback,607,1997,1994,,2024/11/01,"to-read, shelf","to-read (#201), shelf (#12)",to-read,,,,0,0
37868569,We Set the Dark on Fire (We Set the Dark on Fire #1),Tehlor Kay Mejia,"Mejia, Tehlor Kay",,"=""0062691333""","=""9780062691330""",0,Katherine Tegen Books,Kindle Edition,400,2019,2019,,2022/06/04,"to-read, shelf","to-read (#36), shelf (#11)",to-read,,,,0,0
395220,Zami: A New Spelling of My Name,Audre Lorde,"Lorde, Audre",,"=""""","=""""",0,Crossing Press,Paperback,256,1982,1982,,2022/06/04,"to-read, shelf","to-read (#37), shelf (#10)",to-read,,,,0,0
57151981,Beasts of a Little Land,Juhea Kim,"Kim, Juhea",,"=""006309357X""","=""9780063093577""",0,Ecco,Hardcover,416,2021,2021,,2024/11/01,"to-read, shelf","to-read (#200), shelf (#9)",to-read,,,,0,0
36492488,"We Hunt the Flame (Sands of Arawiya, #1)",Hafsah Faizal,"Faizal, Hafsah",,"=""0374311544""","=""9780374311544""",0,"Farrar, Straus and Giroux",Hardcover,480,2019,2019,,2022/06/04,"to-read, shelf","to-read (#57), shelf (#7)",to-read,,,,0,0
8526694,Open City,Teju Cole,"Cole, Teju",,"=""1400068096""","=""9781400068098""",0,Random House,Hardcover,259,2011,2011,,2024/11/01,shelf,shelf (#6),read,,,,0,0
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""1441341706""","=""9781441341709""",0,Modern Library,Paperback,279,2023,1813,,2022/06/04,"to-read, shelf","to-read (#18), shelf (#5)",to-read,,,,0,0
149196,Eva Luna,Isabel Allende,"Allende, Isabel",Margaret Sayers Peden,"=""0553280589""","=""9780553280586""",0,Bantam,Mass Market Paperback,307,1989,1987,,2024/11/01,"to-read, shelf","to-read (#198), shelf (#4)",to-read,,,,0,0
40961230,The Travelling Cat Chronicles,Hiro Arikawa,"Arikawa, Hiro",Philip Gabriel,"=""0735235244""","=""9780735235243""",0,Viking,Kindle Edition,281,2018,2012,,2024/11/01,to-read,to-read (#199),to-read,,,,0,0
28256439,"The Hidden Life of Trees: What They Feel, How They Communicate: Discoveries from a Secret World",Peter Wohlleben,"Wohlleben, Peter","Tim Flannery, Jane Billinghurst, Suzanne Simard","=""1771642483""","=""9781771642484""",0,Greystone Books,Hardcover,272,2016,2015,,2024/11/01,to-read,to-read (#197),to-read,,,,0,0
5587960,The Thing Around Your Neck,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""0307271072""","=""9780307271075""",0,Knopf,Hardcover,218,2009,2008,,2024/10/31,"to-read, shelf","to-read (#196), shelf (#2)",to-read,,,,0,0
37774,"Arrow of God (The African Trilogy, #2)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",0,Anchor Books,Paperback,230,1989,1964,,2024/06/30,"to-read, shelf","to-read (#169), shelf (#1)",to-read,,,,0,0
24933757,"The Word for World Is Forest (Hainish Cycle, #5)",Ursula K. Le Guin,"Guin, Ursula K. Le",Ken MacLeod,"=""1473205786""","=""9781473205789""",0,Gollancz,Paperback,128,2015,1972,,2024/10/31,to-read,to-read (#195),to-read,,,,0,0
36529195,At the Mountains of Madness,H.P. Lovecraft,"Lovecraft, H.P.",,"=""0241341310""","=""9780241341315""",4.0,PENGUIN,Paperback,123,2018,1936,2024/10/31,2024/10/25,,,read,,,,1,0
51045451,The Moustache,Emmanuel Carrère,"Carrère, Emmanuel",,"=""1784876143""","=""9781784876142""",4.0,Vintage Classics,Paperback,192,2020,1986,2024/10/23,2024/02/02,,,read,,,,1,0
20814989,"Half Wild (The Half Bad Trilogy, #2)",Sally Green,"Green, Sally",,"=""0670017132""","=""9780670017133""",5.0,Viking Juvenile,Hardcover,432,2015,2015,,2022/06/04,,,read,,,,1,0
406235,Giovanni’s Room,James Baldwin,"Baldwin, James",,"=""""","=""""",5.0,Laurel,Paperback,178,1988,1956,2024/10/07,2024/07/22,,,read,,,,1,0
62998024,"Red Dust, White Snow",Pan Huiting,"Huiting, Pan",,"=""1914148401""","=""9781914148408""",2.0,Fairlight Books,Paperback,191,2023,,2024/10/04,2024/10/04,,,read,,,,1,0
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""0062662597""","=""9780062662590""",4.0,Harper Voyager,Kindle Edition,545,2018,2018,2024/09/22,2024/03/06,,,read,,,,1,0
7364208,Un monde sans fin,Ken Follett,"Follett, Ken",,"=""2253125768""","=""9782253125761""",0,Le Livre de Poche,Mass Market Paperback,1337,2010,2007,,2024/09/22,to-read,to-read (#194),to-read,,,,0,0
854790,A History of the Arab Peoples,Albert Hourani,"Hourani, Albert",,"=""0446393924""","=""9780446393928""",0,Warner Books,Paperback,551,1992,1991,,2024/09/21,to-read,to-read (#193),to-read,,,,0,0
1169073,My Life in the Bush of Ghosts,Amos Tutuola,"Tutuola, Amos",,"=""0802131050""","=""9780802131058""",0,Grove Pr,Paperback,174,1962,1954,,2024/09/21,to-read,to-read (#192),to-read,,,,0,0
11337189,A Universe from Nothing: Why There Is Something Rather Than Nothing,Lawrence M. Krauss,"Krauss, Lawrence M.",Richard Dawkins,"=""145162445X""","=""9781451624458""",0,Atria Books,Hardcover,204,2012,2012,,2024/09/20,to-read,to-read (#191),to-read,,,,0,0
41817486,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""0393341763""","=""9780393341768""",0,W. W. Norton & Company,Paperback,240,2019,1962,,2024/09/20,to-read,to-read (#190),to-read,,,,0,0
31122,I Capture the Castle,Dodie Smith,"Smith, Dodie",,"=""0312181108""","=""9780312181109""",0,St. Martin's Press,Hardcover,408,1998,1948,,2024/09/20,,,read,,,,1,0
50379872,Class Trip (Vintage Editions),Emmanuel Carrère,"Carrère, Emmanuel",Linda Coverdale,"=""""","=""""",5.0,Vintage ,Kindle Edition,150,2020,1995,2024/09/20,2024/09/20,,,read,,,,1,0
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""""","=""""",5.0,Tor Books,Hardcover,472,2014,2006,2024/09/20,2023/01/13,,,read,,,,1,0
205478762,Playground,Richard Powers,"Powers, Richard",,"=""1324086033""","=""9781324086031""",0,W. W. Norton & Company,Hardcover,381,2024,2024,,2024/09/03,to-read,to-read (#189),to-read,,,,0,0
208453879,Nearly All the Men in Lagos Are Mad,Damilare Kuku,"Kuku, Damilare",,"=""""","=""""",0,,Paperback,,,2024,,2024/08/21,to-read,to-read (#188),to-read,,,,0,0
14569052,Purple Hibiscus,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""1616202416""","=""9781616202415""",0,Algonquin Books,Paperback,336,2012,2003,,2024/08/21,to-read,to-read (#187),to-read,,,,0,0
52459864,"Iron Widow (Iron Widow, #1)",Xiran Jay Zhao,"Zhao, Xiran Jay",,"=""0735269939""","=""9780735269934""",2.0,Penguin Teen,Hardcover,394,2021,2021,2024/08/17,2024/08/17,,,read,,,,1,0
199406781,Microbes: The Unseen Agents of Climate Change,David L. Kirchman,"Kirchman, David L.",,"=""019768856X""","=""9780197688564""",0,Oxford University Press,Hardcover,231,2024,,,2024/08/05,to-read,to-read (#186),to-read,,,,0,0
59357120,Yellowface,R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",4.0,The Borough Press,Hardcover,329,2023,2023,2024/08/03,2023/08/14,,,read,,,,1,0
75599182,Human Sacrifices,María Fernanda Ampuero,"Ampuero, María Fernanda",Frances Riddle,"=""""","=""""",0,Feminist Press,Kindle Edition,144,2023,2021,,2024/08/01,to-read,to-read (#185),to-read,,,,0,0
129035662,The Environmental Revolution: A Guide for the New Masters of the World,Max Nicholson,"Nicholson, Max",,"=""""","=""""",0,PENGUIN PUTNAM * TRADE,Paperback,0,1970,1970,,2024/07/24,currently-reading,currently-reading (#6),currently-reading,,,,1,0
41728452,The Silence of the Girls,Pat Barker,"Barker, Pat",,"=""0241983207""","=""9780241983201""",3.0,PENGUIN,Paperback,325,2019,2018,2024/07/23,2024/06/30,,,read,,,,1,0
53460650,The Circling Sky: On Nature and Belonging in an English Forest,Neil Ansell,"Ansell, Neil",,"=""1472272366""","=""9781472272362""",0,Headline Publishing Group,Hardcover,340,2021,2021,,2024/07/22,to-read,to-read (#184),to-read,,,,0,0
152057,All Men Are Mortal,Simone de Beauvoir,"Beauvoir, Simone de",,"=""0393308456""","=""9780393308457""",0,W. W. Norton & Company,Paperback,352,1992,1946,,2024/07/22,to-read,to-read (#183),to-read,,,,0,0
89724,We Have Always Lived in the Castle,Shirley Jackson,"Jackson, Shirley",Jonathan Lethem,"=""0143039970""","=""9780143039976""",0,Penguin Books,Paperback,152,2006,1962,,2024/07/22,to-read,to-read (#182),to-read,,,,0,0
374233,If on a Winter's Night a Traveler,Italo Calvino,"Calvino, Italo",William Weaver,"=""""","=""""",0,L&OD Key Porter,Paperback,260,1982,1979,,2024/07/22,to-read,to-read (#181),to-read,,,,0,0
31395589,Notes of a Crocodile,Qiu Miaojin,"Miaojin, Qiu",Bonnie Huie,"=""168137076X""","=""9781681370767""",0,NYRB Classics,Paperback,242,2017,1994,,2024/07/22,to-read,to-read (#180),to-read,,,,0,0
343,Perfume: The Story of a Murderer,Patrick Süskind,"Süskind, Patrick",John E. Woods,"=""""","=""""",0,Penguin Books,Paperback,263,1987,1985,,2024/07/22,to-read,to-read (#179),to-read,,,,0,0
25263557,The Meursault Investigation,Kamel Daoud,"Daoud, Kamel",John Cullen,"=""1590517512""","=""9781590517512""",0,Other Press,Paperback,143,2015,2013,,2024/07/16,to-read,to-read (#178),to-read,,,,0,0
1032019,Bad Samaritans: The Myth of Free Trade and the Secret History of Capitalism,Ha-Joon Chang,"Chang, Ha-Joon",,"=""1596913991""","=""9781596913998""",0,Bloomsbury Press,Hardcover,288,2007,2007,,2024/07/05,to-read,to-read (#177),to-read,,,,0,0
32861678,Go Figure: Things you didn’t know you didn’t know: The Economist Explains,Tom Standage,"Standage, Tom",,"=""1782832416""","=""9781782832416""",0,Economist Books,Kindle Edition,256,2016,2016,,2024/07/05,to-read,to-read (#176),to-read,,,,0,0
45974,The Book of Disquiet,Fernando Pessoa,"Pessoa, Fernando","Bernardo Soares, Richard Zenith","=""0141183047""","=""9780141183046""",0,Penguin Classics,Paperback,544,2002,1982,,2024/07/03,to-read,to-read (#175),to-read,,,,0,0
43575115,The Starless Sea,Erin Morgenstern,"Morgenstern, Erin",,"=""038554121X""","=""9780385541213""",0,Doubleday,Hardcover,498,2019,2019,,2024/07/03,to-read,to-read (#174),to-read,,,,0,0
46114,The Waves,Virginia Woolf,"Woolf, Virginia",,"=""0156949601""","=""9780156949606""",0,Harvest Books,Paperback,297,1978,1931,,2024/07/03,to-read,to-read (#173),to-read,,,,0,0
13082435,Água Viva,Clarice Lispector,"Lispector, Clarice","Stefan Tobler, Benjamin Moser","=""0811219909""","=""9780811219907""",0,New Directions,Paperback,88,2012,1973,,2024/07/03,to-read,to-read (#172),to-read,,,,0,0
5195214,A Killing Art: The Untold History of Tae Kwon Do,Alex Gillis,"Gillis, Alex",,"=""1550228250""","=""9781550228250""",0,ECW Press,Hardcover,264,2016,2008,,2024/06/30,to-read,to-read (#171),to-read,,,,0,0
18730592,Beautiful Game Theory: How Soccer Can Help Economics,Ignacio Palacios-Huerta,"Palacios-Huerta, Ignacio",,"=""0691144028""","=""9780691144023""",0,Princeton University Press,Hardcover,224,2014,2014,,2024/06/30,to-read,to-read (#170),to-read,,,,0,0
111085,"No Longer at Ease (The African Trilogy, #3)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",0,Anchor,Paperback,196,1994,1961,,2024/06/30,to-read,to-read (#168),to-read,,,,0,0
8882740,Things Fall Apart,Chinua Achebe,"Achebe, Chinua",Biyi Bandele,"=""""","=""""",5.0,Penguin,Paperback,152,2007,1958,2024/06/30,2024/03/18,,,read,,,,1,0
147779009,Greek Lessons,Han Kang,"Kang, Han","Deborah     Smith, E. Yaewon","=""0241997062""","=""9780241997062""",4.0,Penguin Books Ltd,Paperback,149,2024,2011,2024/06/25,2024/06/20,,,read,,,,1,0
57224204,The Seven Moons of Maali Almeida,Shehan Karunatilaka,"Karunatilaka, Shehan",,"=""1908745908""","=""9781908745903""",3.0,Sort of Books,Hardcover,386,2022,2022,2024/06/20,2024/02/08,,,read,,,,1,0
53317459,Architecture in the Age of Artificial Intelligence: An Introduction to AI for Architects,Neil Leach,"Leach, Neil",,"=""1350165522""","=""9781350165526""",0,Bloomsbury Visual Arts,Hardcover,272,2022,,,2024/06/04,to-read,to-read (#167),to-read,,,,0,0
63017297,My Husband,Maud Ventura,"Ventura, Maud",Emma Ramadan,"=""0063274825""","=""9780063274822""",0,HarperVia,Hardcover,272,2023,2021,,2024/05/17,to-read,to-read (#166),to-read,,,,0,0
668282,The Driver's Seat,Muriel Spark,"Spark, Muriel",John Lanchester,"=""""","=""""",0,Penguin Books,Paperback,103,2006,1970,,2024/05/17,to-read,to-read (#165),to-read,,,,0,0
42983726,The Body in Question,Jill Ciment,"Ciment, Jill",,"=""052556537X""","=""9780525565376""",0,Vintage,Paperback,192,2020,2019,,2024/05/17,to-read,to-read (#164),to-read,,,,0,0
13456414,A Short Stay in Hell,Steven L. Peck,"Peck, Steven L.",,"=""098374842X""","=""9780983748427""",0,Strange Violin Editions,Paperback,108,2012,2011,,2024/05/17,to-read,to-read (#163),to-read,,,,0,0
200776812,Butter,Asako Yuzuki,"Yuzuki, Asako",Polly Barton,"=""0063236400""","=""9780063236400""",0,Ecco,Hardcover,464,2024,2017,,2024/05/09,to-read,to-read (#162),to-read,,,,0,0
122778203,The Premonition,Banana Yoshimoto,"Yoshimoto, Banana",Asa Yoneda,"=""0571382304""","=""9780571382309""",5.0,Faber & Faber,Paperback,133,2023,1988,2024/04/16,2024/02/02,,,read,,,,1,0
20527133,"Superintelligence: Paths, Dangers, Strategies",Nick Bostrom,"Bostrom, Nick",,"=""0199678111""","=""9780199678112""",0,Oxford University Press,Hardcover,352,2014,2014,,2024/03/18,to-read,to-read (#161),to-read,,,,0,0
1772910,White Nights,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Olga Shartse,"=""""","=""""",0,,Paperback,82,1848,1848,,2024/03/16,to-read,to-read (#160),to-read,,,,0,0
166261463,Remarkably Bright Creatures,Shelby Van Pelt,"Pelt, Shelby Van",,"=""1526649675""","=""9781526649676""",3.0,Bloomsbury ,Mass Market Paperback,368,2023,2022,2024/03/07,2024/02/15,,,read,,,,1,0
40874032,"Vicious (Villains, #1)",V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""""","=""""",0,Tor Books,Kindle Edition,402,2013,2013,,2024/03/06,to-read,to-read (#158),to-read,,,,0,0
485894,The Metamorphosis,Franz Kafka,"Kafka, Franz",Stanley Corngold,"=""0553213695""","=""9780553213690""",0,Bantam Classics,Mass Market Paperback,201,1972,1915,,2024/03/06,"to-read, shelf","to-read (#157), shelf (#8)",to-read,,,,0,0
31463,Far From the Madding Crowd,Thomas Hardy,"Hardy, Thomas","Rosemarie Morgan, Shannon Russell","=""""","=""""",0,Penguin Books,Paperback,433,2003,1874,,2024/03/06,to-read,to-read (#156),to-read,,,,0,0
57945316,Babel,R.F. Kuang,"Kuang, R.F.",,"=""0063021420""","=""9780063021426""",5.0,Harper Voyager,Hardcover,544,2022,2022,2024/02/06,2023/08/15,,,read,,,,1,0
55920252,Absorbed,Kylie Whitehead,"Whitehead, Kylie",,"=""1838171606""","=""9781838171605""",0,New Ruins,Paperback,246,2021,2021,,2024/02/02,to-read,to-read (#155),to-read,,,,0,0
6643156,Wish Her Safe at Home,Stephen Benatar,"Benatar, Stephen",John Carey,"=""159017335X""","=""9781590173350""",0,NYRB,Paperback,263,2010,1982,,2024/02/02,to-read,to-read (#154),to-read,,,,0,0
62826167,Morbid Obsessions,Frankie Miren,"Miren, Frankie",Alison Rumfitt,"=""1739784952""","=""9781739784959""",0,Cipher Press,Paperback,112,2022,2022,,2024/02/02,to-read,to-read (#153),to-read,,,,0,0
3181564,The Housekeeper and the Professor,Yōko Ogawa,"Ogawa, Yōko",Stephen    Snyder,"=""0312427808""","=""9780312427801""",0,Picador,Paperback,180,2009,2003,,2024/02/02,to-read,to-read (#152),to-read,,,,0,0
60654349,Weyward,Emilia Hart,"Hart, Emilia",,"=""125028080X""","=""9781250280800""",0,St. Martin's Press,Hardcover,329,2023,2023,,2024/02/01,to-read,to-read (#150),to-read,,,,0,0
52668915,"Entangled Life: How Fungi Make Our Worlds, Change Our Minds & Shape Our Futures",Merlin Sheldrake,"Sheldrake, Merlin",,"=""0525510311""","=""9780525510314""",0,Random House,Hardcover,352,2020,2020,,2024/01/29,to-read,to-read (#149),to-read,,,,0,0
219972,The Fall,Albert Camus,"Camus, Albert",,"=""""","=""""",0,Penguin,Paperback,92,2013,1956,,2024/01/29,to-read,to-read (#148),to-read,,,,0,0
58429977,"The Grand Game (The Grand Game, #1)",Tom   Elliot,"Elliot, Tom",,"=""""","=""""",0, Blooming Bull,ebook,617,2021,2021,,2024/01/27,to-read,to-read (#147),to-read,,,,0,0
61400844,Shy,Max Porter,"Porter, Max",,"=""0571377300""","=""9780571377305""",0,Faber & Faber,Hardcover,122,2023,2023,2024/01/23,2024/01/23,,,read,,,,1,0
54633167,Lonely Castle in the Mirror,Mizuki Tsujimura,"Tsujimura, Mizuki",,"=""0857527274""","=""9780857527271""",0,Doubleday,Hardcover,384,2021,2017,,2024/01/04,to-read,to-read (#146),to-read,,,,0,0
54849715,The Death of Vivek Oji,Akwaeke Emezi,"Emezi, Akwaeke",,"=""057135100X""","=""9780571351008""",5.0,Faber & Faber,Paperback,248,2021,2020,2023/12/21,2022/06/04,,,read,,,,1,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822179""","=""9781984822178""",0,Crown,Hardcover,273,2019,2018,,2023/12/20,to-read,to-read (#145),to-read,,,,0,0
41045102,Circe,Madeline Miller,"Miller, Madeline",,"=""1408890046""","=""9781408890042""",4.0,Bloomsbury Publishing,Paperback,337,2019,2018,2023/10/24,2022/06/04,,,read,,,,1,0
65923950,The Variations,Patrick Langley,"Langley, Patrick",,"=""1804270504""","=""9781804270509""",0,Fitzcarraldo Editions,Paperback,453,2023,,,2023/10/24,to-read,to-read (#144),to-read,,,,0,0
62919742,How to Say Babylon,Safiya Sinclair,"Sinclair, Safiya",,"=""1982132337""","=""9781982132330""",0,37 Ink,Hardcover,352,2023,2023,,2023/10/13,to-read,to-read (#143),to-read,,,,0,0
22055262,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""0765376458""","=""9780765376459""",0,Tor,Hardcover,400,2015,2015,,2023/10/10,to-read,to-read (#142),to-read,,,,0,0
45967,The Blind Owl,Sadegh Hedayat,"Hedayat, Sadegh",D.P. Costello,"=""0802131808""","=""9780802131805""",0,Grove Press,Paperback,148,1957,1937,,2023/09/16,to-read,to-read (#141),to-read,,,,0,0
28936164,A Different Sea,Claudio Magris,"Magris, Claudio",,"=""178487132X""","=""9781784871321""",3.0,Vintage Classics,Paperback,112,2016,1991,2023/09/11,2023/09/01,,,read,,,,1,0
606305,Caught,Henry Green,"Green, Henry",,"=""1860468314""","=""9781860468315""",0,Panther,Paperback,206,2001,1943,,2023/09/05,to-read,to-read (#140),to-read,,,,0,0
920607,The Arrival,Shaun Tan,"Tan, Shaun",,"=""""","=""""",0,Lothian Books,Hardcover,132,2007,2007,,2023/09/01,to-read,to-read (#139),to-read,,,,0,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""0060935464""","=""9780060935467""",0,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2023/09/01,to-read,to-read (#138),to-read,,,,0,0
68683,Danube: A Sentimental Journey from the Source to the Black Sea,Claudio Magris,"Magris, Claudio",,"=""1860468233""","=""9781860468230""",0,Harvill Panther,Paperback,416,2001,1986,,2023/09/01,to-read,to-read (#137),to-read,,,,0,0
13139098,Open City,Teju Cole,"Cole, Teju",,"=""""","=""""",0,Faber and Faber,Paperback,261,2012,2011,,2023/09/01,to-read,to-read (#136),to-read,,,,0,0
2900137,"The Trouble with Physics: The Rise of String Theory, the Fall of a Science and What Comes Next",Lee Smolin,"Smolin, Lee",,"=""0141018356""","=""9780141018355""",0,Penguin Books,Paperback,392,2008,2006,,2022/06/04,currently-reading,currently-reading (#1),currently-reading,,,,1,0
4457101,Flatland,Edwin A. Abbott,"Abbott, Edwin A.",Rosemary Jann,"=""019953750X""","=""9780199537501""",5.0,Oxford University Press,Paperback,124,2008,1884,2023/09/01,2023/08/15,,,read,,,,1,0
61098107,Sixty Harvests Left: How to Reach a Nature-Friendly Future,Philip Lymbery,"Lymbery, Philip",,"=""1526619326""","=""9781526619327""",0,Bloomsbury Publishing,Hardcover,358,2022,,,2023/08/31,to-read,to-read (#135),to-read,,,,0,0
58986604,"The Rise and Reign of the Mammals: A New History, from the Shadow of the Dinosaurs to Us",Steve Brusatte,"Brusatte, Steve",,"=""0062951513""","=""9780062951519""",0,Mariner Books,Hardcover,528,2022,2022,,2023/08/31,to-read,to-read (#134),to-read,,,,0,0
59575939,An Immense World: How Animal Senses Reveal the Hidden Realms Around Us,Ed Yong,"Yong, Ed",,"=""""","=""""",0,Random House,Hardcover,464,2022,2022,,2023/08/31,to-read,to-read (#133),to-read,,,,0,0
56845940,Sentient: What Animals Reveal About Our Senses,Jackie Higgins,"Higgins, Jackie",,"=""1529030781""","=""9781529030785""",0,Pan MacMillan,Paperback,224,2021,2021,,2023/08/31,to-read,to-read (#132),to-read,,,,0,0
56643993,Hurricane Lizards and Plastic Squid: The Fraught and Fascinating Biology of Climate Change,Thor Hanson,"Hanson, Thor",,"=""1541672429""","=""9781541672420""",0,Basic Books,Hardcover,280,2021,2021,,2023/08/31,to-read,to-read (#130),to-read,,,,0,0
36047860,Milkman,Anna Burns,"Burns, Anna",,"=""0571338763""","=""9780571338764""",0,Faber & Faber,Kindle Edition,352,2018,2018,,2023/08/31,to-read,to-read (#129),to-read,,,,0,0
18492619,Us Conductors,Sean   Michaels,"Michaels, Sean",,"=""1935639811""","=""9781935639817""",0,Tin House,Paperback,464,2014,2014,,2023/08/31,to-read,to-read (#127),to-read,,,,0,0
63046078,The Carnivorous Plant,Andrea Mayo,"Mayo, Andrea",Laura McGloughlin,"=""173982363X""","=""9781739823634""",0,3TimesRebel Press,Paperback,192,2022,2021,,2023/08/31,to-read,to-read (#126),to-read,,,,0,0
22405654,The Dream of My Return,Horacio Castellanos Moya,"Moya, Horacio Castellanos",Katherine Silver,"=""0811223434""","=""9780811223430""",0,New Directions,Paperback,136,2015,2013,,2023/08/31,to-read,to-read (#125),to-read,,,,0,0
40495148,Blindness,José Saramago,"Saramago, José",Giovanni Pontiero,"=""""","=""""",0,Mariner Books,Kindle Edition,349,2013,1995,,2023/08/31,to-read,to-read (#124),to-read,,,,0,0
15686,The Outsider,Albert Camus,"Camus, Albert",Joseph Laredo,"=""0141182504""","=""9780141182506""",0,Penguin Group,Paperback,119,2006,1942,,2023/08/31,to-read,to-read (#123),to-read,,,,0,0
14027,Thousand Cranes,Yasunari Kawabata,"Kawabata, Yasunari",Edward G. Seidensticker,"=""0679762655""","=""9780679762652""",0,Vintage,Paperback,147,1996,1952,,2023/08/31,to-read,to-read (#122),to-read,,,,0,0
9809,Invisible Cities,Italo Calvino,"Calvino, Italo",William Weaver,"=""0156453800""","=""9780156453806""",0,Harcourt,Paperback,165,1974,1972,,2023/08/31,to-read,to-read (#121),to-read,,,,0,0
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan",Michael Henry Heim,"=""0571224385""","=""9780571224388""",0,Harper Perennial,Paperback,314,2009,1984,,2023/08/31,to-read,to-read (#120),to-read,,,,0,0
17716,Waiting for Godot,Samuel Beckett,"Beckett, Samuel",,"=""""","=""""",0,Grove,Paperback,109,2011,1951,,2023/08/30,to-read,to-read (#119),to-read,,,,0,0
36885304,Flights,Olga Tokarczuk,"Tokarczuk, Olga",Jennifer  Croft,"=""0525534199""","=""9780525534198""",0,Riverhead Books,Hardcover,416,2018,2007,,2023/08/30,to-read,to-read (#118),to-read,,,,0,0
1012108,The Trial,Franz Kafka,"Kafka, Franz",,"=""0140186220""","=""9780140186222""",4.0,Penguin Classic,Paperback,178,1994,1925,2023/08/30,2023/08/12,,,read,,,,1,0
43124137,The Beekeeper of Aleppo,Christy Lefteri,"Lefteri, Christy",,"=""1984821210""","=""9781984821218""",0,Ballantine Books,Hardcover,317,2019,2019,,2023/08/30,to-read,to-read (#117),to-read,,,,0,0
43890641,Hamnet,Maggie O'Farrell,"O'Farrell, Maggie",,"=""1472223799""","=""9781472223791""",0,Tinder Press,Hardcover,372,2020,2020,,2023/08/22,to-read,to-read (#116),to-read,,,,0,0
61206488,"The Book of Minds: How to Understand Ourselves and Other Beings, from Animals to AI to Aliens",Philip Ball,"Ball, Philip",,"=""1529069149""","=""9781529069143""",0,Picador,Hardcover,512,2022,2022,,2023/01/02,currently-reading,currently-reading (#5),currently-reading,,,,1,0
159588897,The Bathysphere Book: Effects of the Luminous Ocean Depths,Brad   Fox,"Fox, Brad",,"=""1911590863""","=""9781911590866""",0,Pushkin ONE,Kindle Edition,384,2023,2023,,2023/08/20,to-read,to-read (#115),to-read,,,,0,0
56852365,Bach Cello Suites,Steven Isserlis,"Isserlis, Steven",,"=""0571366244""","=""9780571366248""",3.0,Faber & Faber,Hardcover,240,2021,2021,2023/08/20,2023/08/12,,,read,,,,1,0
52544164,On Earth We’re Briefly Gorgeous,Ocean Vuong,"Vuong, Ocean",,"=""1529110688""","=""9781529110685""",5.0,Vintage,Paperback,246,2020,2019,2023/04/08,2022/06/20,,,read,,,,1,0
24677663,Watching the English,Kate Fox,"Fox, Kate",,"=""1444785206""","=""9781444785203""",5.0,Hodder & Stoughton,Paperback,583,2014,2004,2023/08/17,2022/06/04,,,read,,,,1,0
23346396,Rubyfruit Jungle,Rita Mae Brown,"Brown, Rita Mae",,"=""178487051X""","=""9781784870515""",4.0,Vintage Classics,Paperback,240,2015,1973,,2023/08/12,,,read,,,,2,0
4069,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Ilse Lasch","=""080701429X""","=""9780807014295""",5.0,Beacon Press,Paperback,165,2006,1946,,2023/08/14,,,read,,,,1,0
12970777,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",,"=""""","=""""",0,Vintage Digital,Kindle Edition,512,2011,2002,,2023/08/14,to-read,to-read (#114),to-read,,,,0,0
46041199,"Kim Jiyoung, Born 1982",Cho Nam-Joo,"Nam-Joo, Cho",Jamie Chang,"=""1631496700""","=""9781631496707""",0,Liveright,Hardcover,163,2020,2016,,2023/07/26,to-read,to-read (#113),to-read,,,,0,0
